customer_id,order_date,product_id,category_id,category_name,product_name,quantity,price,payment_method,city,review_score,gender,age,Year,Month,Day,Weekday,Rating_Category,Age_Group
50771,2024-05-16,472,50,Sports & Outdoors,Yoga Mat,4.0,213.76,Cash on Delivery,Garciaville,5.0,F,24,2024,5,16,Thursday,Excellent,Young Adult
21473,2024-10-19,369,20,Fashion,Pants,2.0,343.37,Cash on Delivery,Aprilton,5.0,M,56,2024,10,19,Saturday,Excellent,Adult
93130,2024-07-11,233,40,Books & Stationery,Eraser,2.0,354.85,Credit Card,Eddiefurt,5.0,M,38,2024,7,11,Thursday,Excellent,Adult
85009,2025-01-23,260,50,Sports & Outdoors,Tent,4.0,109.06,Cash on Delivery,Janetfort,4.0,M,21,2025,1,23,Thursday,Good,Young Adult
53070,2024-11-19,503,50,Sports & Outdoors,Running Shoes,5.0,66.96,Credit Card,Jefferyshire,5.0,F,68,2024,11,19,Tuesday,Excellent,Senior
36125,2024-06-06,521,50,Sports & Outdoors,Running Shoes,5.0,406.26,Bank Transfer,Rossview,4.0,M,30,2024,6,6,Thursday,Good,Young Adult
76563,2024-10-31,108,50,Sports & Outdoors,Soccer Ball,2.0,283.81,Cash on Delivery,Moniquemouth,5.0,F,59,2024,10,31,Thursday,Excellent,Senior
35219,2025-01-03,739,40,Books & Stationery,Notebook,4.0,410.06,Cash on Delivery,East Lucas,2.5,M,21,2025,1,3,Friday,Average,Young Adult
39825,2024-03-28,301,40,Books & Stationery,Notebook,5.0,353.19,Cash on Delivery,New Isaacmouth,5.0,M,50,2024,3,28,Thursday,Excellent,Adult
32037,2024-11-07,897,10,Electronics,Tablet,5.0,25.55,Bank Transfer,South Holly,4.0,M,42,2024,11,7,Thursday,Good,Adult
13595,2024-08-02,311,40,Books & Stationery,Notebook,1.0,496.5,Bank Transfer,East Andrew,4.0,M,25,2024,8,2,Friday,Good,Young Adult
58789,2024-07-01,318,40,Books & Stationery,Pen,4.0,49.32,Cash on Delivery,Lauraberg,5.0,M,72,2024,7,1,Monday,Excellent,Senior
80473,2024-10-21,317,30,Home & Living,Pillow,2.0,97.45,Cash on Delivery,Lake Brittanyburgh,3.0,M,44,2024,10,21,Monday,Good,Adult
15625,2024-12-31,852,20,Fashion,T-shirt,4.0,380.53,Bank Transfer,Williamsfort,4.0,F,45,2024,12,31,Tuesday,Good,Adult
71490,2024-04-23,364,40,Books & Stationery,Eraser,1.0,195.85,Credit Card,Robertton,2.5,M,45,2024,4,23,Tuesday,Average,Adult
66073,2025-01-30,983,30,Home & Living,Blanket,2.0,469.33,Cash on Delivery,Andersonview,5.0,M,40,2025,1,30,Thursday,Excellent,Adult
49765,2024-04-21,389,40,Books & Stationery,Eraser,3.0,385.37,Credit Card,Jensenstad,2.5,M,35,2024,4,21,Sunday,Average,Adult
83207,2024-05-27,530,50,Sports & Outdoors,Soccer Ball,5.0,228.76,Cash on Delivery,New Edwardville,5.0,M,56,2024,5,27,Monday,Excellent,Adult
55540,2024-10-06,424,10,Electronics,Tablet,4.0,225.09,Cash on Delivery,Villanuevaburgh,2.5,F,23,2024,10,6,Sunday,Average,Young Adult
15824,2024-12-25,119,10,Electronics,Laptop,2.0,256.91,Bank Transfer,Vincenttown,2.5,M,58,2024,12,25,Wednesday,Average,Adult
96162,2024-09-12,887,50,Sports & Outdoors,Yoga Mat,5.0,292.96,Cash on Delivery,South Jeffreystad,5.0,M,34,2024,9,12,Thursday,Excellent,Adult
19293,2024-06-20,633,20,Fashion,Shirt,1.0,118.31,Bank Transfer,Clayfort,2.5,F,33,2024,6,20,Thursday,Average,Adult
37972,2024-10-07,603,50,Sports & Outdoors,Basketball,4.0,316.74,Bank Transfer,Colemouth,4.0,M,53,2024,10,7,Monday,Good,Adult
11911,2025-02-21,572,30,Home & Living,Vase,3.0,395.04,Bank Transfer,Lake Tiffanyfurt,5.0,M,44,2025,2,21,Friday,Excellent,Adult
66566,2024-07-28,794,30,Home & Living,Vase,5.0,100.1,Cash on Delivery,Michaelstad,4.0,F,19,2024,7,28,Sunday,Good,Young Adult
63722,2024-06-24,614,30,Home & Living,Blanket,1.0,404.83,Credit Card,East Carlos,4.0,M,36,2024,6,24,Monday,Good,Adult
28186,2024-05-17,889,50,Sports & Outdoors,Tent,1.0,75.71,Credit Card,Port Christopherbury,2.5,M,41,2024,5,17,Friday,Average,Adult
14303,2024-08-14,332,10,Electronics,Tablet,5.0,425.1,Credit Card,Bakerburgh,4.0,F,51,2024,8,14,Wednesday,Good,Adult
49509,2024-08-18,508,10,Electronics,Headphones,1.0,194.81,Cash on Delivery,Phelpsstad,5.0,F,58,2024,8,18,Sunday,Excellent,Adult
24078,2024-11-29,344,20,Fashion,Shirt,5.0,364.91,Cash on Delivery,West Jesusville,2.5,M,71,2024,11,29,Friday,Average,Senior
59338,2025-01-03,937,30,Home & Living,Painting,4.0,478.94,Credit Card,Josephton,2.5,M,48,2025,1,3,Friday,Average,Adult
57240,2024-12-12,426,10,Electronics,Tablet,4.0,458.08,Cash on Delivery,Jennachester,5.0,M,61,2024,12,12,Thursday,Excellent,Senior
52736,2024-04-15,175,20,Fashion,Shirt,2.0,167.59,Bank Transfer,West Jerome,3.0,F,49,2024,4,15,Monday,Good,Adult
58283,2025-01-25,787,30,Home & Living,Painting,3.0,138.17,Cash on Delivery,Colemanchester,5.0,F,22,2025,1,25,Saturday,Excellent,Young Adult
84978,2024-09-05,292,40,Books & Stationery,Notebook,1.0,458.02,Bank Transfer,Payneside,3.0,M,64,2024,9,5,Thursday,Good,Senior
45699,2025-02-03,200,20,Fashion,Pants,3.0,17.95,Cash on Delivery,Lake Victoriafort,5.0,F,26,2025,2,3,Monday,Excellent,Young Adult
20938,2024-10-22,478,40,Books & Stationery,Notebook,1.0,84.68,Bank Transfer,Jordanmouth,2.5,F,40,2024,10,22,Tuesday,Average,Adult
31412,2024-06-17,898,20,Fashion,Skirt,2.0,279.81,Cash on Delivery,Nguyenfort,3.0,F,61,2024,6,17,Monday,Good,Senior
23743,2024-04-14,388,40,Books & Stationery,Pen,4.0,235.81,Cash on Delivery,Fishertown,5.0,M,43,2024,4,14,Sunday,Excellent,Adult
63051,2024-08-15,525,50,Sports & Outdoors,Running Shoes,1.0,100.18,Cash on Delivery,South Wesley,5.0,M,33,2024,8,15,Thursday,Excellent,Adult
95641,2024-05-25,887,50,Sports & Outdoors,Soccer Ball,3.0,421.14,Credit Card,Kruegerton,5.0,F,74,2024,5,25,Saturday,Excellent,Senior
93539,2025-02-25,907,10,Electronics,Tablet,2.0,77.37,Cash on Delivery,Gregoryville,2.5,F,43,2025,2,25,Tuesday,Average,Adult
20636,2024-03-22,707,10,Electronics,Laptop,2.0,257.81,Bank Transfer,Parkerfurt,4.0,F,31,2024,3,22,Friday,Good,Adult
68604,2024-04-07,117,50,Sports & Outdoors,Running Shoes,2.0,333.05,Credit Card,North Donna,4.0,F,45,2024,4,7,Sunday,Good,Adult
99015,2024-10-26,420,10,Electronics,Smartphone,5.0,269.41,Bank Transfer,Lake Paulastad,4.0,M,66,2024,10,26,Saturday,Good,Senior
46587,2024-06-26,715,50,Sports & Outdoors,Running Shoes,3.0,405.02,Credit Card,South Jimmyland,4.0,M,52,2024,6,26,Wednesday,Good,Adult
17305,2024-12-26,914,20,Fashion,Pants,5.0,104.05,Cash on Delivery,Cabrerashire,2.5,M,28,2024,12,26,Thursday,Average,Young Adult
23570,2024-05-21,721,40,Books & Stationery,Novel,5.0,192.8,Bank Transfer,Calebmouth,4.0,M,35,2024,5,21,Tuesday,Good,Adult
92246,2025-02-11,988,20,Fashion,Dress,3.0,345.18,Credit Card,Lewisburgh,5.0,F,21,2025,2,11,Tuesday,Excellent,Young Adult
75246,2024-08-27,643,10,Electronics,Smartphone,5.0,208.59,Bank Transfer,North Jessica,4.0,M,56,2024,8,27,Tuesday,Good,Adult
61329,2024-12-07,311,10,Electronics,Laptop,2.0,50.52,Bank Transfer,Ashleychester,5.0,M,74,2024,12,7,Saturday,Excellent,Senior
93329,2024-10-01,775,10,Electronics,Smartwatch,4.0,460.38,Credit Card,Johnhaven,2.5,F,44,2024,10,1,Tuesday,Average,Adult
26186,2024-05-27,822,50,Sports & Outdoors,Running Shoes,3.0,142.84,Credit Card,Rebeccaborough,5.0,M,38,2024,5,27,Monday,Excellent,Adult
18555,2025-03-06,287,50,Sports & Outdoors,Tent,2.0,332.47,Credit Card,Gutierreztown,5.0,M,68,2025,3,6,Thursday,Excellent,Senior
57457,2024-05-11,284,20,Fashion,Shirt,1.0,80.65,Cash on Delivery,South Shanehaven,5.0,M,37,2024,5,11,Saturday,Excellent,Adult
10825,2024-09-09,693,30,Home & Living,Blanket,1.0,286.34,Cash on Delivery,Port Marcusmouth,5.0,M,63,2024,9,9,Monday,Excellent,Senior
84991,2024-11-20,434,50,Sports & Outdoors,Yoga Mat,1.0,198.08,Cash on Delivery,East Anthonymouth,4.0,M,33,2024,11,20,Wednesday,Good,Adult
17263,2024-06-10,542,10,Electronics,Smartwatch,5.0,375.27,Bank Transfer,West Charlestown,4.0,M,47,2024,6,10,Monday,Good,Adult
43226,2024-09-09,221,10,Electronics,Headphones,1.0,306.53,Cash on Delivery,North David,5.0,M,32,2024,9,9,Monday,Excellent,Adult
84629,2024-12-24,246,30,Home & Living,Pillow,4.0,320.72,Bank Transfer,Fritzchester,4.0,M,75,2024,12,24,Tuesday,Good,Senior
55698,2025-03-16,776,40,Books & Stationery,Pen,4.0,101.01,Cash on Delivery,Lake Cynthiastad,5.0,M,48,2025,3,16,Sunday,Excellent,Adult
66122,2024-11-06,280,50,Sports & Outdoors,Yoga Mat,1.0,401.05,Cash on Delivery,Ryanberg,4.0,M,46,2024,11,6,Wednesday,Good,Adult
24487,2024-07-01,468,40,Books & Stationery,Story Book,1.0,372.43,Bank Transfer,Brooksfort,3.0,M,38,2024,7,1,Monday,Good,Adult
60664,2024-08-12,809,30,Home & Living,Vase,3.0,186.36,Bank Transfer,East William,4.0,M,21,2024,8,12,Monday,Good,Young Adult
46781,2024-07-03,543,40,Books & Stationery,Pen,1.0,282.92,Cash on Delivery,New Jose,4.0,M,32,2024,7,3,Wednesday,Good,Adult
47485,2025-01-16,868,30,Home & Living,Carpet,1.0,55.6,Cash on Delivery,Tatemouth,5.0,F,55,2025,1,16,Thursday,Excellent,Adult
80222,2024-06-25,543,10,Electronics,Headphones,2.0,212.77,Credit Card,Schroederland,5.0,F,50,2024,6,25,Tuesday,Excellent,Adult
69990,2024-04-22,839,20,Fashion,Shirt,2.0,265.34,Cash on Delivery,Ericfurt,3.0,M,49,2024,4,22,Monday,Good,Adult
89114,2024-07-14,397,30,Home & Living,Painting,3.0,251.63,Credit Card,New Dylan,4.0,M,40,2024,7,14,Sunday,Good,Adult
61935,2024-04-14,484,30,Home & Living,Vase,3.0,393.51,Bank Transfer,Johnnyton,2.5,M,68,2024,4,14,Sunday,Average,Senior
96674,2024-04-30,674,40,Books & Stationery,Eraser,3.0,312.17,Bank Transfer,Reedside,4.0,M,21,2024,4,30,Tuesday,Good,Young Adult
37431,2024-04-28,736,40,Books & Stationery,Notebook,5.0,422.39,Bank Transfer,Lake Linda,5.0,M,26,2024,4,28,Sunday,Excellent,Young Adult
13425,2024-09-14,852,30,Home & Living,Vase,4.0,409.58,Cash on Delivery,Port Luke,5.0,M,46,2024,9,14,Saturday,Excellent,Adult
38547,2024-12-10,486,30,Home & Living,Carpet,3.0,474.17,Credit Card,West Courtneychester,4.0,M,61,2024,12,10,Tuesday,Good,Senior
42068,2024-05-12,529,40,Books & Stationery,Notebook,5.0,152.81,Cash on Delivery,Rosebury,5.0,M,19,2024,5,12,Sunday,Excellent,Young Adult
23008,2024-11-01,248,20,Fashion,Dress,5.0,194.27,Bank Transfer,Richardshire,3.0,M,53,2024,11,1,Friday,Good,Adult
23420,2024-08-19,508,20,Fashion,Shirt,4.0,498.66,Credit Card,Port Adrianhaven,5.0,F,56,2024,8,19,Monday,Excellent,Adult
35117,2025-02-24,391,40,Books & Stationery,Story Book,5.0,224.84,Bank Transfer,Davidbury,5.0,M,60,2025,2,24,Monday,Excellent,Senior
79582,2025-01-17,388,40,Books & Stationery,Pen,1.0,78.2,Bank Transfer,Hughesfort,2.5,F,66,2025,1,17,Friday,Average,Senior
61272,2024-05-01,192,40,Books & Stationery,Pen,3.0,46.24,Cash on Delivery,North Kathryn,4.0,M,18,2024,5,1,Wednesday,Good,Young Adult
67596,2025-02-15,348,50,Sports & Outdoors,Running Shoes,2.0,276.39,Bank Transfer,Melanieton,5.0,F,41,2025,2,15,Saturday,Excellent,Adult
60808,2025-01-08,424,50,Sports & Outdoors,Soccer Ball,3.0,63.59,Credit Card,Crawfordport,5.0,M,19,2025,1,8,Wednesday,Excellent,Young Adult
87513,2024-05-04,782,50,Sports & Outdoors,Soccer Ball,2.0,285.98,Cash on Delivery,Taylorview,5.0,M,44,2024,5,4,Saturday,Excellent,Adult
30444,2024-12-24,651,30,Home & Living,Vase,4.0,61.91,Credit Card,Alexanderborough,2.5,F,38,2024,12,24,Tuesday,Average,Adult
62506,2024-05-09,560,50,Sports & Outdoors,Tent,1.0,294.45,Cash on Delivery,Port Kellyview,2.5,M,65,2024,5,9,Thursday,Average,Senior
45719,2024-08-25,329,40,Books & Stationery,Eraser,3.0,348.31,Credit Card,Townsendville,3.0,M,26,2024,8,25,Sunday,Good,Young Adult
89715,2024-07-06,941,10,Electronics,Headphones,1.0,213.83,Credit Card,South Lauren,4.0,M,28,2024,7,6,Saturday,Good,Young Adult
58368,2024-12-08,522,20,Fashion,Dress,3.0,162.83,Bank Transfer,Amandamouth,5.0,F,23,2024,12,8,Sunday,Excellent,Young Adult
41135,2024-08-17,862,30,Home & Living,Vase,4.0,57.84,Cash on Delivery,Lake Emily,5.0,M,23,2024,8,17,Saturday,Excellent,Young Adult
78277,2025-01-17,157,30,Home & Living,Pillow,4.0,406.99,Credit Card,Keithland,4.0,M,38,2025,1,17,Friday,Good,Adult
61065,2024-04-20,988,10,Electronics,Laptop,1.0,465.66,Cash on Delivery,West Rebekahland,2.5,M,25,2024,4,20,Saturday,Average,Young Adult
96568,2024-03-21,842,20,Fashion,Dress,1.0,284.33,Bank Transfer,Port Melissa,2.5,M,62,2024,3,21,Thursday,Average,Senior
14284,2024-06-05,865,20,Fashion,Pants,1.0,323.83,Bank Transfer,North Bradleymouth,3.0,F,63,2024,6,5,Wednesday,Good,Senior
90910,2024-04-17,280,20,Fashion,Skirt,3.0,300.18,Bank Transfer,Johnnystad,4.0,M,24,2024,4,17,Wednesday,Good,Young Adult
42128,2024-11-13,563,30,Home & Living,Pillow,2.0,292.9,Cash on Delivery,North Rebeccashire,4.0,M,46,2024,11,13,Wednesday,Good,Adult
58130,2024-05-17,171,40,Books & Stationery,Novel,1.0,138.55,Bank Transfer,Lake Mallory,4.0,F,56,2024,5,17,Friday,Good,Adult
40110,2024-07-03,325,50,Sports & Outdoors,Running Shoes,5.0,309.54,Cash on Delivery,North Johnny,4.0,M,27,2024,7,3,Wednesday,Good,Young Adult
89076,2024-10-12,967,40,Books & Stationery,Eraser,3.0,94.54,Cash on Delivery,Wendychester,5.0,M,69,2024,10,12,Saturday,Excellent,Senior
75860,2024-07-02,370,50,Sports & Outdoors,Tent,3.0,51.53,Credit Card,Patriciaberg,3.0,M,63,2024,7,2,Tuesday,Good,Senior
22360,2024-04-19,766,10,Electronics,Laptop,3.0,192.92,Credit Card,Port Maxwell,4.0,M,68,2024,4,19,Friday,Good,Senior
37265,2024-05-01,162,20,Fashion,Shirt,3.0,198.02,Credit Card,Colemanmouth,4.0,F,37,2024,5,1,Wednesday,Good,Adult
23672,2024-10-30,158,20,Fashion,Shirt,2.0,91.76,Bank Transfer,Aprilshire,4.0,M,49,2024,10,30,Wednesday,Good,Adult
22599,2025-01-28,888,40,Books & Stationery,Eraser,4.0,36.27,Bank Transfer,Port Sarahfort,5.0,F,18,2025,1,28,Tuesday,Excellent,Young Adult
39126,2024-08-09,225,20,Fashion,Skirt,3.0,482.28,Cash on Delivery,Port Alexanderton,5.0,M,24,2024,8,9,Friday,Excellent,Young Adult
14108,2024-09-22,820,40,Books & Stationery,Pen,1.0,357.97,Bank Transfer,Markborough,4.0,M,55,2024,9,22,Sunday,Good,Adult
12544,2024-07-02,958,10,Electronics,Laptop,3.0,153.12,Bank Transfer,Webermouth,2.5,M,28,2024,7,2,Tuesday,Average,Young Adult
49580,2024-12-25,828,40,Books & Stationery,Eraser,1.0,373.83,Bank Transfer,Watsonchester,4.0,M,30,2024,12,25,Wednesday,Good,Young Adult
96065,2024-07-01,297,10,Electronics,Headphones,2.0,389.81,Bank Transfer,Hickmanside,4.0,F,62,2024,7,1,Monday,Good,Senior
97353,2025-02-20,626,40,Books & Stationery,Eraser,2.0,117.09,Bank Transfer,North Jacobland,4.0,F,31,2025,2,20,Thursday,Good,Adult
90540,2024-12-19,259,20,Fashion,Dress,4.0,438.66,Credit Card,Port Dawn,4.0,M,49,2024,12,19,Thursday,Good,Adult
33770,2025-03-10,716,10,Electronics,Tablet,1.0,433.99,Credit Card,East Frankhaven,5.0,M,42,2025,3,10,Monday,Excellent,Adult
82817,2025-03-13,486,50,Sports & Outdoors,Yoga Mat,4.0,431.91,Cash on Delivery,South Michael,5.0,M,29,2025,3,13,Thursday,Excellent,Young Adult
27140,2024-08-17,260,20,Fashion,Pants,1.0,408.63,Credit Card,New Seth,4.0,F,21,2024,8,17,Saturday,Good,Young Adult
53754,2024-07-11,190,50,Sports & Outdoors,Tent,1.0,92.5,Cash on Delivery,East Ericview,2.5,F,73,2024,7,11,Thursday,Average,Senior
81512,2024-12-23,976,50,Sports & Outdoors,Soccer Ball,3.0,76.44,Bank Transfer,East Joshua,5.0,M,49,2024,12,23,Monday,Excellent,Adult
62597,2024-08-17,828,20,Fashion,Pants,1.0,132.34,Cash on Delivery,Ramosport,3.0,M,54,2024,8,17,Saturday,Good,Adult
40338,2024-12-31,310,40,Books & Stationery,Pen,5.0,79.66,Cash on Delivery,South Matthew,2.5,M,36,2024,12,31,Tuesday,Average,Adult
81439,2024-11-17,792,40,Books & Stationery,Novel,2.0,320.48,Credit Card,Woodsport,4.0,F,21,2024,11,17,Sunday,Good,Young Adult
59486,2024-11-29,327,30,Home & Living,Vase,5.0,475.62,Bank Transfer,Brownbury,4.0,F,61,2024,11,29,Friday,Good,Senior
50145,2024-10-26,554,10,Electronics,Tablet,3.0,321.07,Cash on Delivery,Paulton,3.0,M,34,2024,10,26,Saturday,Good,Adult
26849,2024-11-24,667,50,Sports & Outdoors,Running Shoes,3.0,116.74,Bank Transfer,Gardnerberg,5.0,F,27,2024,11,24,Sunday,Excellent,Young Adult
99423,2024-08-30,675,30,Home & Living,Painting,5.0,175.5,Cash on Delivery,Adrianmouth,4.0,F,73,2024,8,30,Friday,Good,Senior
10211,2024-07-23,964,30,Home & Living,Pillow,2.0,32.51,Cash on Delivery,Lake Michael,5.0,F,25,2024,7,23,Tuesday,Excellent,Young Adult
47342,2024-08-30,141,10,Electronics,Laptop,4.0,226.23,Credit Card,Port Tammyberg,5.0,M,59,2024,8,30,Friday,Excellent,Senior
35152,2025-03-01,106,20,Fashion,Dress,1.0,87.9,Bank Transfer,Christopherville,4.0,M,64,2025,3,1,Saturday,Good,Senior
28742,2024-06-02,184,10,Electronics,Headphones,5.0,335.61,Cash on Delivery,Christinaview,4.0,M,34,2024,6,2,Sunday,Good,Adult
20004,2024-05-25,137,30,Home & Living,Blanket,3.0,220.32,Credit Card,Justinport,5.0,M,49,2024,5,25,Saturday,Excellent,Adult
53575,2024-05-04,622,40,Books & Stationery,Novel,3.0,75.02,Credit Card,Brownbury,4.0,M,33,2024,5,4,Saturday,Good,Adult
34224,2025-01-27,347,10,Electronics,Headphones,5.0,410.38,Bank Transfer,Lynnland,5.0,F,35,2025,1,27,Monday,Excellent,Adult
87467,2024-10-05,199,20,Fashion,Skirt,4.0,53.77,Credit Card,Judithbury,4.0,M,38,2024,10,5,Saturday,Good,Adult
89887,2024-05-13,576,30,Home & Living,Blanket,3.0,197.53,Credit Card,West Stevenburgh,5.0,F,32,2024,5,13,Monday,Excellent,Adult
71870,2024-12-30,522,10,Electronics,Smartwatch,3.0,286.01,Cash on Delivery,West Justin,5.0,M,56,2024,12,30,Monday,Excellent,Adult
63842,2024-06-22,781,20,Fashion,Pants,2.0,460.75,Cash on Delivery,Nguyenmouth,5.0,F,68,2024,6,22,Saturday,Excellent,Senior
97274,2025-02-24,560,10,Electronics,Smartphone,3.0,78.61,Credit Card,East Donna,4.0,M,55,2025,2,24,Monday,Good,Adult
23807,2024-12-02,547,40,Books & Stationery,Notebook,5.0,397.63,Credit Card,Jackshire,2.5,M,53,2024,12,2,Monday,Average,Adult
74278,2024-10-13,225,50,Sports & Outdoors,Tent,1.0,304.0,Cash on Delivery,Harrytown,2.5,M,24,2024,10,13,Sunday,Average,Young Adult
27836,2024-06-09,302,10,Electronics,Headphones,4.0,110.67,Cash on Delivery,Brownshire,4.0,F,73,2024,6,9,Sunday,Good,Senior
13591,2024-04-21,884,30,Home & Living,Pillow,1.0,394.06,Credit Card,Cameronside,4.0,M,18,2024,4,21,Sunday,Good,Young Adult
50980,2024-05-29,688,40,Books & Stationery,Eraser,2.0,44.8,Credit Card,New Donnatown,5.0,M,27,2024,5,29,Wednesday,Excellent,Young Adult
53270,2024-09-15,848,20,Fashion,Skirt,1.0,431.8,Cash on Delivery,South Jessica,4.0,F,65,2024,9,15,Sunday,Good,Senior
47212,2024-03-28,856,20,Fashion,Skirt,4.0,477.68,Credit Card,Port Jordan,4.0,M,29,2024,3,28,Thursday,Good,Young Adult
30090,2024-03-26,493,30,Home & Living,Blanket,3.0,29.52,Credit Card,Joshuamouth,5.0,M,20,2024,3,26,Tuesday,Excellent,Young Adult
47189,2024-05-10,700,30,Home & Living,Carpet,1.0,385.88,Bank Transfer,New Amy,5.0,M,57,2024,5,10,Friday,Excellent,Adult
92276,2024-07-11,555,50,Sports & Outdoors,Tent,4.0,311.86,Bank Transfer,West Jesus,4.0,M,63,2024,7,11,Thursday,Good,Senior
84661,2024-04-04,129,20,Fashion,Pants,2.0,272.83,Bank Transfer,Martineztown,4.0,F,38,2024,4,4,Thursday,Good,Adult
62444,2024-10-14,222,10,Electronics,Headphones,3.0,352.35,Cash on Delivery,South Carriefurt,5.0,M,70,2024,10,14,Monday,Excellent,Senior
94912,2024-11-14,795,20,Fashion,T-shirt,4.0,463.07,Credit Card,East Robert,4.0,F,70,2024,11,14,Thursday,Good,Senior
90560,2024-05-26,739,30,Home & Living,Blanket,2.0,68.53,Cash on Delivery,Lake Gabriella,4.0,M,69,2024,5,26,Sunday,Good,Senior
50437,2024-09-20,220,40,Books & Stationery,Notebook,2.0,266.27,Cash on Delivery,Port Jasmin,2.5,M,34,2024,9,20,Friday,Average,Adult
50139,2024-12-10,905,30,Home & Living,Pillow,4.0,388.0,Credit Card,Port Vincenttown,3.0,M,53,2024,12,10,Tuesday,Good,Adult
22264,2024-03-26,870,50,Sports & Outdoors,Soccer Ball,1.0,138.85,Cash on Delivery,Danielton,5.0,F,63,2024,3,26,Tuesday,Excellent,Senior
84937,2024-05-02,186,50,Sports & Outdoors,Yoga Mat,4.0,37.17,Cash on Delivery,Montgomeryberg,4.0,M,45,2024,5,2,Thursday,Good,Adult
44793,2024-05-17,401,10,Electronics,Smartwatch,5.0,340.32,Credit Card,West Michellemouth,2.5,F,54,2024,5,17,Friday,Average,Adult
11164,2024-11-20,154,10,Electronics,Smartphone,5.0,129.83,Bank Transfer,Yatesstad,3.0,M,44,2024,11,20,Wednesday,Good,Adult
53993,2025-03-06,268,20,Fashion,T-shirt,3.0,280.9,Cash on Delivery,Whiteborough,5.0,M,47,2025,3,6,Thursday,Excellent,Adult
15858,2024-09-20,626,30,Home & Living,Blanket,2.0,213.97,Cash on Delivery,Jacobville,3.0,F,51,2024,9,20,Friday,Good,Adult
20025,2024-12-21,681,50,Sports & Outdoors,Yoga Mat,2.0,68.51,Cash on Delivery,North Debraland,5.0,M,60,2024,12,21,Saturday,Excellent,Senior
33753,2024-08-18,531,50,Sports & Outdoors,Soccer Ball,3.0,477.5,Credit Card,Lake Bethmouth,5.0,F,56,2024,8,18,Sunday,Excellent,Adult
54627,2024-08-18,297,30,Home & Living,Painting,1.0,52.33,Bank Transfer,Taraborough,4.0,M,42,2024,8,18,Sunday,Good,Adult
92393,2025-03-12,344,50,Sports & Outdoors,Yoga Mat,5.0,372.39,Credit Card,South Christineberg,4.0,F,63,2025,3,12,Wednesday,Good,Senior
25309,2024-08-24,977,40,Books & Stationery,Story Book,3.0,368.91,Cash on Delivery,East Anthony,5.0,M,52,2024,8,24,Saturday,Excellent,Adult
37422,2024-08-28,444,10,Electronics,Tablet,5.0,21.72,Cash on Delivery,Maddenview,3.0,F,22,2024,8,28,Wednesday,Good,Young Adult
99243,2025-01-25,739,10,Electronics,Headphones,2.0,10.72,Cash on Delivery,North Diane,3.0,F,55,2025,1,25,Saturday,Good,Adult
26759,2024-04-30,762,30,Home & Living,Pillow,3.0,110.55,Credit Card,East Loretta,4.0,M,44,2024,4,30,Tuesday,Good,Adult
77451,2024-07-20,509,20,Fashion,Dress,3.0,55.58,Credit Card,Andersonside,5.0,F,71,2024,7,20,Saturday,Excellent,Senior
41613,2025-02-21,159,30,Home & Living,Vase,5.0,487.53,Credit Card,Port Melissaborough,4.0,F,19,2025,2,21,Friday,Good,Young Adult
20019,2025-03-04,886,40,Books & Stationery,Novel,4.0,300.03,Credit Card,Jeremyview,4.0,M,34,2025,3,4,Tuesday,Good,Adult
76799,2024-11-08,691,20,Fashion,Dress,3.0,137.89,Bank Transfer,Freemanport,5.0,M,39,2024,11,8,Friday,Excellent,Adult
14911,2025-01-18,589,30,Home & Living,Painting,2.0,231.85,Credit Card,New Madeline,4.0,M,74,2025,1,18,Saturday,Good,Senior
42185,2024-09-24,615,50,Sports & Outdoors,Soccer Ball,2.0,86.15,Credit Card,Lake Spencer,4.0,M,35,2024,9,24,Tuesday,Good,Adult
36989,2024-12-22,639,10,Electronics,Smartwatch,3.0,185.56,Credit Card,Andersonfort,4.0,F,48,2024,12,22,Sunday,Good,Adult
62189,2025-02-21,650,10,Electronics,Smartphone,3.0,87.23,Cash on Delivery,Smithfort,3.0,F,54,2025,2,21,Friday,Good,Adult
51971,2024-04-09,990,50,Sports & Outdoors,Soccer Ball,4.0,115.36,Bank Transfer,Port Johnport,4.0,F,41,2024,4,9,Tuesday,Good,Adult
42991,2024-08-24,144,30,Home & Living,Vase,1.0,261.6,Cash on Delivery,Stevensfurt,2.5,F,44,2024,8,24,Saturday,Average,Adult
61358,2025-02-26,439,20,Fashion,T-shirt,5.0,476.53,Bank Transfer,Port Paul,4.0,F,51,2025,2,26,Wednesday,Good,Adult
40849,2025-01-03,554,10,Electronics,Tablet,4.0,59.93,Credit Card,North Julie,4.0,M,23,2025,1,3,Friday,Good,Young Adult
65102,2024-09-10,294,20,Fashion,Pants,1.0,107.09,Bank Transfer,Port Ryanville,3.0,F,52,2024,9,10,Tuesday,Good,Adult
93663,2024-04-25,482,10,Electronics,Smartwatch,1.0,297.2,Credit Card,Gonzalesside,4.0,M,53,2024,4,25,Thursday,Good,Adult
92929,2024-10-13,716,40,Books & Stationery,Story Book,2.0,55.07,Bank Transfer,Rogersfurt,4.0,M,44,2024,10,13,Sunday,Good,Adult
17439,2024-08-12,520,10,Electronics,Laptop,4.0,462.82,Bank Transfer,Marieborough,5.0,M,55,2024,8,12,Monday,Excellent,Adult
25536,2024-08-07,482,10,Electronics,Tablet,3.0,344.77,Credit Card,Lake John,3.0,M,43,2024,8,7,Wednesday,Good,Adult
